path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript
./fake/en/e2-tts/dorothy_and_wizard_oz_12_f000070.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_12_f000070.wav|en|True|3.371|unknown|e2-tts|e2-tts|Wherever have you been, Eureka? asked Dorothy, sternly.
./fake/en/e2-tts/wives_and_daughters_56_f000032.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000032.wav|en|True|3.723|unknown|e2-tts|e2-tts|I shall not vary a thread or a shred from what I have got on now.
./fake/en/e2-tts/wives_and_daughters_36_f000011.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_36_f000011.wav|en|True|4.160|unknown|e2-tts|e2-tts|and felt doubtful of Mister Gibson's perfect honesty in the business;
./fake/en/e2-tts/northandsouth_48_f000093.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_48_f000093.wav|en|True|6.080|unknown|e2-tts|e2-tts|and five minutes before the time for starting, she found herself sitting in a railway-carriage opposite to Captain Lennox.
./fake/en/e2-tts/the_master_key_15_f000041.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_15_f000041.wav|en|True|11.477|unknown|e2-tts|e2-tts|Their presence had left a rank, sickening stench in the surrounding atmosphere, so Rob made haste to resume his journey and was soon moving rapidly eastward.
./fake/en/e2-tts/ozma_of_oz_04_f000002.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000002.wav|en|True|3.744|unknown|e2-tts|e2-tts|Ozma of Oz by L Frank Baum. Chapter four. Tiktok the Machine Man.
./fake/en/e2-tts/the_sea_fairies_07_f000039.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_07_f000039.wav|en|True|8.043|unknown|e2-tts|e2-tts|You surely did, mate, said the sailor, but I ain't sure they understand what they're like when they're salted and hung up in the pantry.
./fake/en/e2-tts/silent_bullet_13_f000171.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000171.wav|en|True|8.811|unknown|e2-tts|e2-tts|and that despite the fact that before it has appeared at all odds against a run of the same number six times in succession are about two billion,
./fake/en/e2-tts/jane_eyre_35_f000087.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_35_f000087.wav|en|True|3.584|unknown|e2-tts|e2-tts|Ah! you are afraid of yourself, he said, curling his lip.
./fake/en/e2-tts/poisoned_pen_10_f000165.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000165.wav|en|True|6.656|unknown|e2-tts|e2-tts|Herndon now had donned the regulation straw hat of the appraiser, and accompanied by us, posing as visitors, was sauntering about.
./fake/en/e2-tts/jane_eyre_05_f000248.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_05_f000248.wav|en|True|5.269|unknown|e2-tts|e2-tts|You ask rather too many questions. I have given you answers enough for the present: now I want to read.
./fake/en/e2-tts/jane_eyre_22_f000058.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_22_f000058.wav|en|True|5.525|unknown|e2-tts|e2-tts|It was not a bright or splendid summer evening, though fair and soft: the haymakers were at work all along the road;
./fake/en/e2-tts/hunters_space_13_f000085.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_13_f000085.wav|en|True|1.515|unknown|e2-tts|e2-tts|Grim Hagen and the Old Ship!
./fake/en/e2-tts/poisoned_pen_12_f000109.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000109.wav|en|True|10.048|unknown|e2-tts|e2-tts|And you think you can make good? questioned Bennett rather sceptically. You are willing to risk it? You don't think it would be better to wait until after the election is won?
./fake/en/e2-tts/northandsouth_03_f000174.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000174.wav|en|True|3.200|unknown|e2-tts|e2-tts|whose whereabouts had been quite forgotten by them.
./fake/en/e2-tts/jane_eyre_15_f000032.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_15_f000032.wav|en|True|5.024|unknown|e2-tts|e2-tts|You never felt jealousy, did you, Miss Eyre? Of course not: I need not ask you; because you never felt love.
./fake/en/e2-tts/northandsouth_35_f000028.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000028.wav|en|True|12.373|unknown|e2-tts|e2-tts|It had been heavy in weight and long carried; and she had been very meek and patient, till all at once her faith had given way, and she had groped in vain for help!
./fake/en/e2-tts/jane_eyre_33_f000214.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_33_f000214.wav|en|True|3.477|unknown|e2-tts|e2-tts|thoughts of what might, could, would, and should be, and that ere long.
./fake/en/e2-tts/silent_bullet_13_f000221.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000221.wav|en|True|4.053|unknown|e2-tts|e2-tts|DeLong had taken a sort of grim pleasure in the fact that Kennedy, too, was losing.
./fake/en/e2-tts/the_sea_fairies_05_f000085.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_05_f000085.wav|en|True|2.965|unknown|e2-tts|e2-tts|I'm not sure about the quarter, but the rest is probably correct.
./fake/en/e2-tts/the_master_key_13_f000001.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_13_f000001.wav|en|True|0.907|unknown|e2-tts|e2-tts|Chapter thirteen.
./fake/en/e2-tts/northandsouth_28_f000137.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_28_f000137.wav|en|True|1.536|unknown|e2-tts|e2-tts|Yesterday. And the letter went?
./fake/en/e2-tts/jane_eyre_26_f000047.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_26_f000047.wav|en|True|4.373|unknown|e2-tts|e2-tts|slain at Marston Moor in the time of the civil wars, and of Elizabeth, his wife.
./fake/en/e2-tts/poisoned_pen_03_f000181.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000181.wav|en|True|4.437|unknown|e2-tts|e2-tts|If I had moved the door a fraction of an inch it would have exploded.
./fake/en/e2-tts/wives_and_daughters_40_f000109.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_40_f000109.wav|en|True|1.835|unknown|e2-tts|e2-tts|that is to say, he was on horseback;
./fake/en/e2-tts/pink_fairy_book_04_f000015.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_04_f000015.wav|en|True|2.997|unknown|e2-tts|e2-tts|and his white beard flowed over the table almost down to the ground.
./fake/en/e2-tts/jane_eyre_06_f000074.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_06_f000074.wav|en|True|2.773|unknown|e2-tts|e2-tts|And if I were in your place I should dislike her; I should resist her.
./fake/en/e2-tts/hunters_space_08_f000077.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_08_f000077.wav|en|True|6.848|unknown|e2-tts|e2-tts|Then it darted down. The wires felt over the batteries and their connections softly eagerly. The whine changed to a purr of enjoyment.
./fake/en/e2-tts/emerald_city_of_oz_27_f000037.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_27_f000037.wav|en|True|3.712|unknown|e2-tts|e2-tts|Let's hurry! cried the General. I'd give half the gold in Oz for a drink of water.
./fake/en/e2-tts/emerald_city_of_oz_13_f000055.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_13_f000055.wav|en|True|2.144|unknown|e2-tts|e2-tts|and then the Growleywogs and the Phanfasms.
./fake/en/e2-tts/skyisland_08_baum_64kb_f000066.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_08_baum_64kb_f000066.wav|en|True|3.883|unknown|e2-tts|e2-tts|who sneered at them and mocked them but dared not interfere with their progress.
./fake/en/e2-tts/midnight_passenger_06_f000244.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_06_f000244.wav|en|True|5.568|unknown|e2-tts|e2-tts|But, as soon as I get back, I can cipher Hugh that he must settle this fellow, in some way, on that Western visit.
./fake/en/e2-tts/poisoned_pen_08_f000104.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000104.wav|en|True|10.432|unknown|e2-tts|e2-tts|Yes, I think I have. He handed us a lettergram which he had just received from Chicago. It read: Two more checks have come in to-day from Atlantic City and New York.
./fake/en/e2-tts/northandsouth_43_f000173.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_43_f000173.wav|en|True|9.941|unknown|e2-tts|e2-tts|I have kept it for you. I can ill spare it; but I know he would have liked you to have it. Im sure youll care for it, and study what is in it, for his sake.
./fake/en/e2-tts/poisoned_pen_09_f000108.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000108.wav|en|True|9.323|unknown|e2-tts|e2-tts|Even as far as I have gone I do not hesitate to say that we have run across the work of one or perhaps a band of the most up-to-date and scientific criminals.
./fake/en/e2-tts/midnight_passenger_08_f000049.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_08_f000049.wav|en|True|7.328|unknown|e2-tts|e2-tts|She fancied that Braun was preparing to escape, having removed the dazed victim of the knock-out drops by the help of confederates from the saloon.
./fake/en/e2-tts/the_sea_fairies_14_f000015.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_14_f000015.wav|en|True|8.192|unknown|e2-tts|e2-tts|Then he began looking at the treasures contained in this royal apartment, and was much pleased with a golden statue of a mermaid that resembled Princess Clia in feature.
./fake/en/e2-tts/the_master_key_05_f000042.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_05_f000042.wav|en|True|1.643|unknown|e2-tts|e2-tts|White man lie, he said calmly.
./fake/en/e2-tts/wives_and_daughters_35_f000287.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_35_f000287.wav|en|True|6.549|unknown|e2-tts|e2-tts|She, meanwhile, had been considering herself as an injured woman ever since the evening of the day of Roger's departure;
./fake/en/e2-tts/rinkitink_baum_14_64kb_f000072.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_14_64kb_f000072.wav|en|True|6.997|unknown|e2-tts|e2-tts|But as it was now getting late they decided to go to sleep, that they might rise early the following morning,
./fake/en/e2-tts/ozma_of_oz_14_f000038.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_14_f000038.wav|en|True|6.219|unknown|e2-tts|e2-tts|As for that, we have no business, when our friends are gone, said the Lion. So we do not care much what becomes of us.
./fake/en/e2-tts/ozma_of_oz_04_f000023.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000023.wav|en|True|1.835|unknown|e2-tts|e2-tts|Try it and see, suggested the hen.
./fake/en/e2-tts/ozma_of_oz_06_f000050.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_06_f000050.wav|en|True|7.403|unknown|e2-tts|e2-tts|The Princess Langwidere is not exactly a ruler, you see, because she doesn't rule; but she is the nearest approach to a ruler we have at present.
./fake/en/e2-tts/the_sea_fairies_17_f000137.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_17_f000137.wav|en|True|3.712|unknown|e2-tts|e2-tts|Steel was not to be had at the bottom of the sea, although gold was so plentiful.
./fake/en/e2-tts/pink_fairy_book_10_f000115.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_10_f000115.wav|en|True|9.835|unknown|e2-tts|e2-tts|No, you have undertaken to keep guard to-night as well, said the little man, and you must attend to that. He then took hold of him, and however unwilling he was,
./fake/en/e2-tts/northandsouth_37_f000040.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000040.wav|en|True|5.280|unknown|e2-tts|e2-tts|Now in the country, people live so much more out of doors, even children, and even in the winter.
./fake/en/e2-tts/emerald_city_of_oz_09_f000090.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_09_f000090.wav|en|True|3.392|unknown|e2-tts|e2-tts|Oh, they take doses of those every night and morning, was the reply.
./fake/en/e2-tts/wives_and_daughters_57_f000126.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_57_f000126.wav|en|True|14.336|unknown|e2-tts|e2-tts|So Cynthia came in, and demurely received the very proper present, and the equally correct congratulations, without testifying any very great delight or gratitude at either;
./fake/en/e2-tts/pink_fairy_book_32_f000053.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_32_f000053.wav|en|True|0.416|unknown|e2-tts|e2-tts|Ye e s!
./fake/en/e2-tts/jane_eyre_14_f000145.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_14_f000145.wav|en|True|6.283|unknown|e2-tts|e2-tts|he seemed to read the glance, answering as if its import had been spoken as well as imagined - Yes, yes, you are right, said he;
./fake/en/e2-tts/the_sea_fairies_21_f000054.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_21_f000054.wav|en|True|8.043|unknown|e2-tts|e2-tts|His former duty was to sew buttons on Zog's garments, so now he is out of a job and has plenty of time to be king, for he can sew on his own buttons.
./fake/en/e2-tts/rinkitink_baum_05_64kb_f000029.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_05_64kb_f000029.wav|en|True|5.611|unknown|e2-tts|e2-tts|But in the center of the floor, directly over the spot where the pearls were hidden, lay several large and heavy blocks of marble,
./fake/en/e2-tts/piratesofersatz_08_leinster_64kb_f000069.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000069.wav|en|True|4.181|unknown|e2-tts|e2-tts|Then they can't get confused and they do not get ideas of how to do things better.
./fake/en/e2-tts/wives_and_daughters_14_f000027.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000027.wav|en|True|5.739|unknown|e2-tts|e2-tts|But Clare kept her spirit under pretty well when she was staying with us, - afraid of her being troublesome, I fancy.
./fake/en/e2-tts/jane_eyre_13_f000013.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_13_f000013.wav|en|True|9.643|unknown|e2-tts|e2-tts|then she coined pretexts to go downstairs, in order, as I shrewdly suspected, to visit the library, where I knew she was not wanted; then, when I got a little angry,
./fake/en/e2-tts/wives_and_daughters_48_f000006.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_48_f000006.wav|en|True|6.059|unknown|e2-tts|e2-tts|Don't say who it is that wants her. There was something in Mister Gibson's manner that made Maria obey him to the letter,
./fake/en/e2-tts/wives_and_daughters_01_f000128.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000128.wav|en|True|5.952|unknown|e2-tts|e2-tts|and he was kind enough to ask my little daughter, who was with me, to be one of the party here on Thursday;
./fake/en/e2-tts/wives_and_daughters_59_f000017.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_59_f000017.wav|en|True|5.461|unknown|e2-tts|e2-tts|Molly felt as if she could never speak to any one of the idea to which Missis Goodenough's words had given rise;
./fake/en/e2-tts/ozma_of_oz_06_f000008.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_06_f000008.wav|en|True|7.061|unknown|e2-tts|e2-tts|As soon as the three Wheelers who were guarding the mound saw them, they began to shout their wild cries and rolled swiftly toward the little group,
./fake/en/e2-tts/pink_fairy_book_36_f000094.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_36_f000094.wav|en|True|13.227|unknown|e2-tts|e2-tts|When the king received. this letter he was greatly distressed, but he remembered how he himself had lived for twenty years as a lindorm, and had been freed from the spell by his young queen.
./fake/en/e2-tts/pink_fairy_book_36_f000136.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_36_f000136.wav|en|True|12.992|unknown|e2-tts|e2-tts|The queen had only one nut left now, but even that she was ready to give up in order to deliver the man. This time she cracked the nut as soon as she came near the place where the spirits appeared,
./fake/en/e2-tts/poisoned_pen_08_f000133.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000133.wav|en|True|9.067|unknown|e2-tts|e2-tts|Miss Sanderson was very popular in a certain rather flashy set in Chicago. But her folks were bounders. They lived right up to the limit, just as Dawson did, in my opinion.
./fake/en/e2-tts/jane_eyre_25_f000078.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000078.wav|en|True|2.155|unknown|e2-tts|e2-tts|I ask again, is there anything the matter?
./fake/en/e2-tts/jane_eyre_24_f000259.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000259.wav|en|True|6.848|unknown|e2-tts|e2-tts|I crushed his hand, which was ever hunting mine, vigorously, and thrust it back to him red with the passionate pressure.
./fake/en/e2-tts/wives_and_daughters_53_f000146.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000146.wav|en|True|5.525|unknown|e2-tts|e2-tts|Missis Osborne Hamley is here, said Molly. I wrote to tell her her husband was very ill, and she has come.
./fake/en/e2-tts/jane_eyre_04_f000041.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000041.wav|en|True|8.469|unknown|e2-tts|e2-tts|To speak truth, I had not the least wish to go into company, for in company I was very rarely noticed; and if Bessie had but been kind and companionable,
./fake/en/e2-tts/midnight_passenger_14_f000161.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000161.wav|en|True|11.733|unknown|e2-tts|e2-tts|The athletic young men worked with a will. In five minutes the panting McNerney said, Safe enough now from the ox-eyed German detective! Let us go down. How badly is he hurt?
./fake/en/e2-tts/northandsouth_46_f000015.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000015.wav|en|True|2.261|unknown|e2-tts|e2-tts|so different to the cold slates of the north.
./fake/en/e2-tts/wives_and_daughters_60_f000368.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000368.wav|en|True|13.547|unknown|e2-tts|e2-tts|and thus when Squire Hamley took a wife, it was then provided that his two boys should be as naturally one and diverse as the fruit and the bloom on the bramble. It goes without speaking.
./fake/en/e2-tts/wives_and_daughters_23_f000130.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000130.wav|en|True|7.147|unknown|e2-tts|e2-tts|With such an engrossing subject, it was, perhaps, no wonder that he unconsciously neglected his father;
./fake/en/e2-tts/jane_eyre_21_f000404.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000404.wav|en|True|9.451|unknown|e2-tts|e2-tts|as she lay on her placid deathbed, and whispered her longing to be restored to her divine Father's bosom - when a feeble voice murmured from the couch behind: Who is that?
./fake/en/e2-tts/northandsouth_40_f000070.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_40_f000070.wav|en|True|5.867|unknown|e2-tts|e2-tts|It is a home question. I shall have to lay myself open to such a catechist, and I am not sure that I am prepared to do it.
./fake/en/e2-tts/wives_and_daughters_11_f000297.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_11_f000297.wav|en|True|7.403|unknown|e2-tts|e2-tts|Molly sate on a stool close to the head of the sofa, and Roger, though at first he took up a book and tried to read that he might be no restraint,
./fake/en/e2-tts/northandsouth_35_f000183.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000183.wav|en|True|2.997|unknown|e2-tts|e2-tts|mister Thornton had learnt her falsehood before he went to the coroner;
./fake/en/e2-tts/rinkitink_baum_04_64kb_f000052.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_04_64kb_f000052.wav|en|True|6.955|unknown|e2-tts|e2-tts|Had they known I could talk, and that my head contained more wisdom than a hundred of their own noddles, I might not have escaped so easily.
./fake/en/e2-tts/jane_eyre_35_f000160.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_35_f000160.wav|en|True|1.856|unknown|e2-tts|e2-tts|because the former things were passed away.
./fake/en/e2-tts/ozma_of_oz_08_f000052.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_08_f000052.wav|en|True|1.344|unknown|e2-tts|e2-tts|Didn't I do him up brown?
./fake/en/e2-tts/silent_bullet_08_f000127.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_08_f000127.wav|en|True|5.291|unknown|e2-tts|e2-tts|began the coroner, in spite of the fact that everything points absolutely toward asphyxiation.
./fake/en/e2-tts/poisoned_pen_01_f000192.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_01_f000192.wav|en|True|8.213|unknown|e2-tts|e2-tts|Two days passed with not a word from Thurston. Kennedy was obviously getting impatient. One day a rumour was received that he was in Bar Harbour;
./fake/en/e2-tts/silent_bullet_07_f000132.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000132.wav|en|True|11.648|unknown|e2-tts|e2-tts|Exactly, said Andrews. I appreciate your position exactly. Your other patients would not care to see you involved in a scandal - or at least you would not care to have them see you so involved,
./fake/en/e2-tts/jane_eyre_11_f000259.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_11_f000259.wav|en|True|4.651|unknown|e2-tts|e2-tts|and to have a bustle of arrangement on his arrival, I thought it best to keep the rooms in readiness.
./fake/en/e2-tts/wives_and_daughters_12_f000037.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000037.wav|en|True|10.923|unknown|e2-tts|e2-tts|She had a harder task in setting aside Mister Gibson's desire to have Cynthia over for the wedding, even if she went back to her school at Boulogne directly after the ceremony.
./fake/en/e2-tts/wives_and_daughters_26_f000282.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000282.wav|en|True|8.053|unknown|e2-tts|e2-tts|Indeed she was more occupied in watching Cynthia. She could not understand the change that seemed to have come over her.
./fake/en/e2-tts/midnight_passenger_10_f000072.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000072.wav|en|True|10.432|unknown|e2-tts|e2-tts|Keep your mouth shut. Post me, on the quiet, said Ferris, as he remembered his telegrams. When Emil Einstein was left alone, he calmly counted his bills.
./fake/en/e2-tts/ozma_of_oz_10_f000007.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_10_f000007.wav|en|True|2.635|unknown|e2-tts|e2-tts|What's the matter? called the Tin Woodman, anxiously.
./fake/en/e2-tts/jane_eyre_25_f000067.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000067.wav|en|True|1.483|unknown|e2-tts|e2-tts|I will go forward and meet him.
./fake/en/e2-tts/wives_and_daughters_11_f000031.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_11_f000031.wav|en|True|6.763|unknown|e2-tts|e2-tts|Though he really was at a serious loss as to what was to become of Molly till she could be under the protection of his new wife at her own home,
./fake/en/e2-tts/jane_eyre_20_f000033.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000033.wav|en|True|6.507|unknown|e2-tts|e2-tts|All's right! - all's right! he cried. It's a mere rehearsal of Much Ado about Nothing. Ladies, keep off, or I shall wax dangerous.
./fake/en/e2-tts/northandsouth_06_f000073.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_06_f000073.wav|en|True|3.435|unknown|e2-tts|e2-tts|Thank you, Charlotte. You are a kind girl. I shall be sorry to leave you.
./fake/en/e2-tts/skyisland_24_baum_64kb_f000108.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_24_baum_64kb_f000108.wav|en|True|6.539|unknown|e2-tts|e2-tts|Like captain Bill, he had no room to shiver, but he groaned very dismally and was so full of fear that his blue hair nearly stood on end.
./fake/en/e2-tts/northandsouth_42_f000206.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_42_f000206.wav|en|True|4.480|unknown|e2-tts|e2-tts|But if any of the old disputes came up again, I would certainly speak out my mind next hot-pot day.
./fake/en/e2-tts/dorothy_and_wizard_oz_02_f000120.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_02_f000120.wav|en|True|5.611|unknown|e2-tts|e2-tts|But he did not wish the little girl to think him a coward, so he advanced slowly to the edge of the roof.
./fake/en/e2-tts/ozma_of_oz_11_f000003.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_11_f000003.wav|en|True|13.696|unknown|e2-tts|e2-tts|By and by, when they drew near to the mountain that blocked their path and which was the furthermost edge of the Kingdom of Ev, the way grew dark and gloomy for the reason that the high peaks on either side shut out the sunshine.
./fake/en/e2-tts/skyisland_13_baum_64kb_f000038.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_13_baum_64kb_f000038.wav|en|True|9.216|unknown|e2-tts|e2-tts|The Earth! The Earth! they repeated. That is a country we have never heard of. Where is it located? Why, down below somewhere, said the boy, who did now know in which direction the Earth lay.
./fake/en/e2-tts/hunters_space_08_f000086.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_08_f000086.wav|en|True|13.163|unknown|e2-tts|e2-tts|It may be the only real life that you have within you. This can take it all away. That was why I asked for a live thing to demonstrate The grizzled Bron who had spoken once before now laughed good-humoredly.
./fake/en/e2-tts/wives_and_daughters_16_f000177.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_16_f000177.wav|en|True|5.291|unknown|e2-tts|e2-tts|You must not go on accepting or rejecting invitations as if you were an independent young lady, Molly.
./fake/en/e2-tts/wives_and_daughters_17_f000237.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000237.wav|en|True|11.904|unknown|e2-tts|e2-tts|and also to be told that Missis Gibson had changed her mind about giving her the gown, and thought now that she should reserve it for Cynthia, if only it was long enough;
./fake/en/e2-tts/northandsouth_11_f000025.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_11_f000025.wav|en|True|4.672|unknown|e2-tts|e2-tts|hopeless struggles, made with other peoples money, to regain his own moderate portion of wealth.
./fake/en/e2-tts/jane_eyre_24_f000221.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000221.wav|en|True|5.003|unknown|e2-tts|e2-tts|and, as I was tired with raking swaths, I sat down to rest me on a stile;
./fake/en/e2-tts/northandsouth_04_f000157.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_04_f000157.wav|en|True|5.131|unknown|e2-tts|e2-tts|Margaret resolved to keep silence. After all, what did it signify where they went, compared to the one terrible change?
./fake/en/e2-tts/midnight_passenger_09_f000074.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_09_f000074.wav|en|True|7.125|unknown|e2-tts|e2-tts|Braun was really crazy over her, it seems, and he, the black-hearted wretch, has gone over to Europe to hunt for her.
